year,jday,plot,LAI,SE
2010,192,F4,4.92,0.04
2010,192,F5,5.26,0.15
2010,192,G1,4.68,0.04
2010,192,G2,6.63,0.07
2010,192,G5,6.62,0.06
2010,192,H1,6.17,0.19
2010,192,H2,6.13,0.02
2010,192,H5,6.34,0.04
2010,192,PAR,5.81,0.08
2010,207,A1,4.91,0.15
2010,207,A2,4.82,0.23
2010,207,A3,4.29,0.1
2010,207,B1,5.57,0.23
2010,207,B2,4.68,0.16
2010,207,B3,4.41,0.13
2010,207,B4,4.88,0.13
2010,207,C1,4.98,0.05
2010,207,C2,4.87,0.13
2010,207,C3,4.86,0.11
2010,207,C4,4.72,0.02
2010,207,C5,5.6,0.11
2010,207,D1,4.47,0.05
2010,207,D2,4.31,0.06
2010,207,D3,4.01,0.06
2010,207,D4,4.04,0.06
2010,207,D5,3.66,0.05
2010,207,E1,5.01,0.12
2010,207,E2,4.38,0.05
2010,207,E3,4.1,0.04
2010,207,E4,5.08,0.05
2010,207,E5,6.11,0.2
2010,207,F1,5.72,0.22
2010,207,F2,5.27,0.17
2010,207,F3,6.13,0.15
2010,207,F4,4.66,0.04
2010,207,F5,5.15,0.12
2010,207,G1,4.72,0.05
2010,207,G2,6.57,0.06
2010,207,G5,6.68,0.09
2010,207,H1,6.18,0.18
2010,207,H2,6.2,0.04
2010,207,H5,6.28,0.04
2010,207,PAR,5.97,0.18
2010,220,A1,4.37,0.15
2010,220,A2,4.56,0.12
2010,220,A3,4.34,0.14
2010,220,B1,4.77,0.23
2010,220,B2,4.66,0.17
2010,220,B3,4.48,0.2
2010,220,B4,4.96,0.14
2010,220,C1,4.48,0.07
2010,220,C2,4.56,0.11
2010,220,C3,4.83,0.14
2010,220,C4,4.81,0.05
2010,220,C5,5.72,0.12
2010,220,D1,4.02,0.07
2010,220,D2,4.22,0.05
2010,220,D3,4.04,0.09
2010,220,D4,3.9,0.07
2010,220,D5,3.87,0.1
2010,220,E1,4.58,0.13
2010,220,E2,4.18,0.05
2010,220,E3,4.1,0.04
2010,220,E4,4.91,0.05
2010,220,E5,6.11,0.18
2010,220,F1,5.43,0.28
2010,220,F2,5.61,0.1
2010,220,F3,6.04,0.17
2010,220,F4,4.79,0.04
2010,220,F5,5.01,0.16
2010,220,G1,4.55,0.06
2010,220,G2,6.34,0.06
2010,220,G5,6.38,0.09
2010,220,H1,5.91,0.17
2010,220,H2,5.97,0.06
2010,220,H5,6.11,0.06
2010,220,PAR,5.41,0.14
2010,252,A1,4.13,0.11
2010,252,A2,4.03,0.15
2010,252,A3,3.84,0.09
2010,252,B1,4.51,0.22
2010,252,B2,4.15,0.15
2010,252,B3,4.09,0.16
2010,252,B4,4.37,0.17
2010,252,C1,4.19,0.07
2010,252,C2,4,0.13
2010,252,C3,4.5,0.16
2010,252,C4,4.36,0.05
2010,252,C5,5.18,0.16
2010,252,D1,3.7,0.06
2010,252,D2,3.91,0.06
2010,252,D3,3.77,0.09
2010,252,D4,3.33,0.06
2010,252,D5,3.45,0.08
2010,252,E1,4.43,0.17
2010,252,E2,3.97,0.05
2010,252,E3,3.87,0.06
2010,252,E4,4.52,0.05
2010,252,E5,5.63,0.07
2010,252,F1,5.01,0.28
2010,252,F2,4.95,0.06
2010,252,F3,5.46,0.11
2010,252,F4,4.3,0.02
2010,252,F5,4.63,0.18
2010,252,G1,4.19,0.05
2010,252,G2,5.92,0.07
2010,252,G5,5.66,0.07
2010,252,H1,5.48,0.24
2010,252,H2,5.62,0.03
2010,252,H5,5.84,0.04
2010,252,PAR,5.28,0.11
2010,272,A1,4.16,0.11
2010,272,A2,4.06,0.16
2010,272,A3,3.53,0.06
2010,272,B1,4.36,0.16
2010,272,B2,4.11,0.15
2010,272,B3,3.94,0.14
2010,272,B4,3.97,0.14
2010,272,C1,4.31,0.03
2010,272,C2,4.05,0.16
2010,272,C3,3.87,0.17
2010,272,C4,4.16,0.04
2010,272,C5,4.78,0.19
2010,272,D1,3.64,0.04
2010,272,D2,3.83,0.07
2010,272,D3,3.7,0.07
2010,272,D4,2.59,0.03
2010,272,D5,3.22,0.08
2010,272,E1,4.3,0.16
2010,272,E2,3.75,0.04
2010,272,E3,3.64,0.04
2010,272,E4,4.45,0.04
2010,272,E5,5.61,0.1
2010,272,F1,5.12,0.27
2010,272,F2,4.44,0.05
2010,272,F3,5.07,0.13
2010,272,F4,4.16,0.03
2010,272,F5,4.45,0.2
2010,272,G1,4.11,0.03
2010,272,G2,5.9,0.06
2010,272,G5,5.52,0.07
2010,272,H1,5.51,0.19
2010,272,H2,5.5,0.04
2010,272,H5,5.66,0.04
2010,272,PAR,5.11,0.08
2010,286,A1,3.32,0.03
2010,286,A2,3.41,0.17
2010,286,A3,3.08,0.05
2010,286,B1,3.66,0.2
2010,286,B2,3.35,0.12
2010,286,B3,3.33,0.05
2010,286,B4,3.52,0.15
2010,286,C1,3.53,0.04
2010,286,C2,3.43,0.15
2010,286,C3,3.26,0.09
2010,286,C4,3.78,0.03
2010,286,C5,4,0.17
2010,286,D1,3.23,0.04
2010,286,D2,3.15,0.04
2010,286,D3,3.24,0.05
2010,286,D4,2.12,0.02
2010,286,D5,2.66,0.04
2010,286,E1,3.67,0.14
2010,286,E2,3.23,0.04
2010,286,E3,3.1,0.04
2010,286,E4,3.97,0.03
2010,286,E5,5.21,0.09
2010,286,F1,4.8,0.27
2010,286,F2,3.55,0.03
2010,286,F3,4.49,0.19
2010,286,F4,3.72,0.03
2010,286,F5,4.14,0.18
2010,286,G1,3.74,0.07
2010,286,G2,5.55,0.05
2010,286,G5,5.27,0.07
2010,286,H1,5.31,0.21
2010,286,H2,5.3,0.04
2010,286,H5,5.37,0.06
2010,286,PAR,4.36,0.12
2010,301,A1,1.34,0.08
2010,301,A2,1.96,0.16
2010,301,A3,1.58,0.06
2010,301,B1,1.71,0.11
2010,301,B2,1.67,0.16
2010,301,B3,1.71,0.04
2010,301,B4,1.64,0.07
2010,301,C1,1.86,0.01
2010,301,C2,1.73,0.04
2010,301,C3,1.52,0.04
2010,301,C5,1.95,0.13
2010,301,D1,2.05,0.05
2010,301,D2,1.59,0.03
2010,301,D3,1.54,0.04
2010,301,D4,1,0.02
2010,301,D5,1.11,0.02
2010,301,E2,1.81,0.04
2010,301,E3,1.58,0.02
2010,301,E4,2.39,0.04
2010,301,E5,4.19,0.09
2010,301,F1,3.36,0.26
2010,301,F2,2.3,0.04
2010,301,F3,2.63,0.19
2010,301,F4,2.2,0.03
2010,301,F5,2.57,0.23
2010,301,G1,2.99,0.16
2010,301,G2,4.1,0.26
2010,301,G5,4.26,0.11
2010,301,H1,4.12,0.17
2010,301,H2,4.43,0.04
2010,301,H5,4.19,0.07
2010,301,PAR,2.75,0.06
2010,324,A1,0.94,0.03
2010,324,A2,1.07,0.14
2010,324,A3,0.79,0.03
2010,324,B1,1.18,0.12
2010,324,B2,1.04,0.13
2010,324,B3,0.91,0.08
2010,324,B4,0.85,0.02
2010,324,C1,1.09,0.03
2010,324,C2,1.01,0.05
2010,324,C3,1.07,0.02
2010,324,C4,1.48,0.03
2010,324,C5,0.83,0.02
2010,324,D1,1.26,0.05
2010,324,D2,0.82,0.02
2010,324,D3,0.8,0.01
2010,324,D4,0.81,0.03
2010,324,D5,0.66,0.01
2010,324,E1,1.57,0.12
2010,324,E2,1.26,0.02
2010,324,E3,0.93,0.02
2010,324,E4,1.79,0.03
2010,324,E5,3.57,0.11
2010,324,F1,3.05,0.23
2010,324,F2,1.76,0.01
2010,324,F3,1.93,0.07
2010,324,F4,1.49,0.02
2010,324,F5,2.3,0.18
2010,324,G1,2.7,0.1
2010,324,G2,4.04,0.05
2010,324,G5,3.68,0.14
2010,324,H1,3.36,0.17
2010,324,H2,4.04,0.04
2010,324,H5,3.63,0.06
2010,324,PAR,1.03,0.01
2011,112,A1,1.02,0.01
2011,112,A2,1.27,0.14
2011,112,A3,0.98,0.03
2011,112,B1,1.26,0.05
2011,112,B2,1.17,0.13
2011,112,B3,1.06,0.06
2011,112,B4,0.97,0.01
2011,112,C1,1.27,0.01
2011,112,C2,1.2,0.04
2011,112,C3,1.21,0.02
2011,112,C4,1.67,0.04
2011,112,C5,0.96,0.02
2011,112,D1,1.45,0.04
2011,112,D2,0.98,0.02
2011,112,D3,0.95,0.01
2011,112,D4,0.97,0.02
2011,112,D5,0.86,0.01
2011,112,E1,1.66,0.12
2011,112,E2,1.4,0.02
2011,112,E3,1.06,0.01
2011,112,E4,1.94,0.02
2011,112,E5,3.64,0.09
2011,112,F1,3.28,0.23
2011,112,F2,1.81,0.04
2011,112,F3,2.19,0.15
2011,112,F4,1.56,0.01
2011,112,F5,2.21,0.13
2011,112,G1,2.74,0.1
2011,112,G2,4.08,0.06
2011,112,G5,3.66,0.05
2011,112,H1,3.2,0.2
2011,112,H2,4.06,0.04
2011,112,H5,3.71,0.04
2011,112,PAR,1.11,0.01
2011,126,A1,1.12,0.02
2011,126,A2,1.31,0.14
2011,126,A3,1.08,0.03
2011,126,B1,1.37,0.08
2011,126,B2,1.19,0.11
2011,126,B3,1.11,0.08
2011,126,B4,1.08,0.01
2011,126,C1,1.28,0.02
2011,126,C2,1.25,0.04
2011,126,C3,1.33,0.03
2011,126,C4,1.66,0.03
2011,126,C5,1.06,0.03
2011,126,D1,1.4,0.02
2011,126,D2,1.03,0.02
2011,126,D3,1.1,0.03
2011,126,D4,1.04,0.02
2011,126,D5,0.92,0.02
2011,126,E1,1.68,0.11
2011,126,E2,1.42,0.02
2011,126,E3,1.11,0.01
2011,126,E4,2,0.02
2011,126,E5,3.65,0.07
2011,126,F1,3.23,0.24
2011,126,F2,1.83,0.03
2011,126,F3,2.22,0.17
2011,126,F4,1.59,0.01
2011,126,F5,2.31,0.15
2011,126,G1,2.73,0.11
2011,126,G2,4.09,0.06
2011,126,G5,3.82,0.07
2011,126,H1,3.14,0.23
2011,126,H2,4.01,0.04
2011,126,H5,3.69,0.05
2011,126,PAR,1.23,0.02
2011,146,A1,3.9,0.14
2011,146,A2,3.68,0.16
2011,146,A3,3.28,0.12
2011,146,B1,4.12,0.12
2011,146,B2,3.7,0.14
2011,146,B3,3.36,0.11
2011,146,B4,3.74,0.08
2011,146,C1,3.8,0.06
2011,146,C2,3.59,0.09
2011,146,C3,3.87,0.12
2011,146,C4,3.78,0.04
2011,146,C5,4.65,0.16
2011,146,D1,3.15,0.04
2011,146,D2,3.19,0.05
2011,146,D3,3.46,0.09
2011,146,D4,3.1,0.05
2011,146,D5,3.08,0.1
2011,146,E1,3.93,0.12
2011,146,E2,3.52,0.02
2011,146,E3,3.24,0.05
2011,146,E4,3.81,0.05
2011,146,E5,5.08,0.07
2011,146,F1,4.81,0.25
2011,146,F2,4.51,0.08
2011,146,F3,4.84,0.12
2011,146,F4,3.73,0.02
2011,146,F5,3.92,0.16
2011,146,G1,4.11,0.05
2011,146,G2,5.66,0.06
2011,146,G5,5.45,0.09
2011,146,H1,4.99,0.19
2011,146,H2,5.14,0.04
2011,146,H5,5.16,0.02
2011,146,PAR,4.47,0.08
2011,159,A1,4.8,0.14
2011,159,A2,4.44,0.2
2011,159,A3,4.11,0.16
2011,159,B1,5.11,0.12
2011,159,B2,4.6,0.18
2011,159,B3,4.39,0.18
2011,159,B4,4.79,0.13
2011,159,C1,4.66,0.07
2011,159,C2,4.59,0.15
2011,159,C3,4.88,0.14
2011,159,C4,4.58,0.05
2011,159,C5,5.51,0.17
2011,159,D1,4.03,0.04
2011,159,D2,4.13,0.04
2011,159,D3,4.2,0.1
2011,159,D4,4.13,0.06
2011,159,D5,3.85,0.14
2011,159,E1,4.88,0.16
2011,159,E2,4.28,0.06
2011,159,E3,4.03,0.05
2011,159,E4,4.64,0.05
2011,159,E5,5.72,0.07
2011,159,F1,5.34,0.28
2011,159,F2,5.24,0.12
2011,159,F3,5.78,0.11
2011,159,F4,4.57,0.04
2011,159,F5,4.91,0.14
2011,159,G1,4.67,0.06
2011,159,G2,6.16,0.07
2011,159,G5,6.13,0.04
2011,159,H1,5.86,0.22
2011,159,H2,5.72,0.03
2011,159,H5,5.84,0.02
2011,159,PAR,5.49,0.09
2011,172,A1,5,0.18
2011,172,A2,4.57,0.2
2011,172,A3,4.13,0.15
2011,172,B1,5.42,0.23
2011,172,B2,4.94,0.29
2011,172,B3,4.51,0.2
2011,172,B4,4.97,0.16
2011,172,C1,4.86,0.07
2011,172,C2,4.77,0.18
2011,172,C3,5.03,0.16
2011,172,C4,4.64,0.05
2011,172,C5,5.73,0.19
2011,172,D1,4.17,0.03
2011,172,D2,4.38,0.1
2011,172,D3,4.38,0.12
2011,172,D4,4.18,0.06
2011,172,D5,3.95,0.15
2011,172,E1,5.12,0.16
2011,172,E2,4.43,0.06
2011,172,E3,4.16,0.05
2011,172,E4,4.8,0.06
2011,172,E5,5.92,0.08
2011,172,F1,5.57,0.3
2011,172,F2,5.47,0.11
2011,172,F3,5.91,0.11
2011,172,F4,4.78,0.04
2011,172,F5,5.19,0.18
2011,172,G1,4.81,0.07
2011,172,G2,6.45,0.06
2011,172,G5,6.39,0.05
2011,172,H1,6.12,0.18
2011,172,H2,5.97,0.03
2011,172,H5,6.12,0.02
2011,172,PAR,5.63,0.09
2011,186,A1,4.97,0.16
2011,186,A2,4.62,0.18
2011,186,A3,4.23,0.14
2011,186,B1,5.45,0.23
2011,186,B2,4.92,0.27
2011,186,B3,4.64,0.24
2011,186,B4,5.05,0.18
2011,186,C1,4.81,0.09
2011,186,C2,4.8,0.16
2011,186,C3,5.16,0.16
2011,186,C4,4.75,0.05
2011,186,C5,5.95,0.15
2011,186,D1,4.21,0.04
2011,186,D2,4.32,0.05
2011,186,D3,4.35,0.1
2011,186,D4,4.29,0.08
2011,186,D5,3.96,0.12
2011,186,E1,4.92,0.14
2011,186,E2,4.42,0.06
2011,186,E3,4.15,0.05
2011,186,E4,4.82,0.05
2011,186,E5,5.96,0.07
2011,186,F1,5.57,0.3
2011,186,F2,5.54,0.13
2011,186,F3,5.87,0.12
2011,186,F4,4.78,0.04
2011,186,F5,5.17,0.2
2011,186,G1,4.85,0.06
2011,186,G2,6.44,0.05
2011,186,G5,6.38,0.07
2011,186,H1,5.93,0.23
2011,186,H2,5.98,0.03
2011,186,H5,6.1,0.03
2011,186,PAR,5.65,0.11
2011,202,A1,4.89,0.17
2011,202,A2,4.52,0.19
2011,202,A3,4.04,0.14
2011,202,B1,5.46,0.3
2011,202,B2,4.8,0.25
2011,202,B3,4.5,0.22
2011,202,B4,4.88,0.16
2011,202,C1,4.71,0.07
2011,202,C2,4.66,0.2
2011,202,C3,5.03,0.16
2011,202,C4,4.69,0.04
2011,202,C5,5.65,0.16
2011,202,D1,4.14,0.05
2011,202,D2,4.28,0.1
2011,202,D3,4.27,0.11
2011,202,D4,4.17,0.07
2011,202,D5,3.94,0.15
2011,202,E1,4.9,0.16
2011,202,E2,4.41,0.06
2011,202,E3,4.13,0.06
2011,202,E4,4.7,0.07
2011,202,E5,5.99,0.1
2011,202,F1,5.59,0.29
2011,202,F2,5.43,0.14
2011,202,F3,5.94,0.11
2011,202,F4,4.72,0.04
2011,202,F5,4.98,0.16
2011,202,G1,4.85,0.06
2011,202,G2,6.36,0.06
2011,202,G5,6.27,0.06
2011,202,H1,5.99,0.21
2011,202,H2,5.9,0.04
2011,202,H5,6.02,0.03
2011,202,PAR,5.53,0.09
2011,235,A1,4.93,0.13
2011,235,A2,4.56,0.17
2011,235,A3,4.11,0.12
2011,235,B1,5.34,0.21
2011,235,B2,4.7,0.2
2011,235,B3,4.5,0.27
2011,235,B4,4.95,0.16
2011,235,C1,4.81,0.03
2011,235,C2,4.63,0.14
2011,235,C3,4.94,0.14
2011,235,C4,4.73,0.06
2011,235,C5,5.81,0.23
2011,235,D1,4.28,0.06
2011,235,D2,4.29,0.07
2011,235,D3,4.25,0.09
2011,235,D4,4.26,0.06
2011,235,D5,3.92,0.08
2011,235,E1,5.06,0.18
2011,235,E2,4.38,0.09
2011,235,E3,4.08,0.05
2011,235,E4,4.72,0.04
2011,235,E5,6.08,0.08
2011,235,F1,5.66,0.27
2011,235,F2,5.45,0.12
2011,235,F3,5.97,0.1
2011,235,F4,4.79,0.04
2011,235,F5,5.09,0.16
2011,235,G1,4.71,0.08
2011,235,G2,6.25,0.03
2011,235,G5,6.25,0.09
2011,235,H1,6.04,0.26
2011,235,H2,5.91,0.04
2011,235,H5,5.99,0.03
2011,235,PAR,5.5,0.07
2011,270,A1,4.33,0.11
2011,270,A2,4.45,0.33
2011,270,A3,3.76,0.1
2011,270,B1,4.69,0.27
2011,270,B2,4.29,0.21
2011,270,B3,3.97,0.2
2011,270,B4,4.32,0.18
2011,270,C1,4.21,0.06
2011,270,C2,4.18,0.12
2011,270,C3,4.13,0.14
2011,270,C4,4.15,0.04
2011,270,C5,5.14,0.18
2011,270,D1,3.66,0.06
2011,270,D2,3.8,0.06
2011,270,D3,3.8,0.06
2011,270,D4,3.25,0.06
2011,270,D5,3.39,0.13
2011,270,E1,4.51,0.16
2011,270,E2,4.05,0.05
2011,270,E3,3.59,0.05
2011,270,E4,4.18,0.02
2011,270,E5,5.79,0.05
2011,270,F1,5.28,0.28
2011,270,F2,4.43,0.05
2011,270,F3,5.26,0.06
2011,270,F4,4.12,0.02
2011,270,F5,4.64,0.17
2011,270,G1,4.47,0.06
2011,270,G2,5.92,0.06
2011,270,G5,5.93,0.09
2011,270,H1,5.74,0.19
2011,270,H2,5.45,0.07
2011,270,H5,5.77,0.02
2011,270,PAR,5.1,0.07
2011,294,A1,2.12,0.06
2011,294,A2,2.77,0.19
2011,294,A3,2.16,0.05
2011,294,B1,2.39,0.21
2011,294,B2,2.16,0.17
2011,294,B3,2.36,0.06
2011,294,B4,2.69,0.15
2011,294,C1,2.32,0.03
2011,294,C2,2.46,0.13
2011,294,C3,1.92,0.03
2011,294,C4,3.03,0.02
2011,294,C5,2.86,0.21
2011,294,D1,2.34,0.02
2011,294,D2,1.99,0.02
2011,294,D3,2.34,0.07
2011,294,D4,1.57,0.04
2011,294,D5,1.74,0.04
2011,294,E1,2.62,0.16
2011,294,E2,2.32,0.03
2011,294,E3,2.31,0.05
2011,294,E4,3.05,0.03
2011,294,E5,4.47,0.08
2011,294,F1,3.34,0.31
2011,294,F2,2.47,0.03
2011,294,F3,2.97,0.15
2011,294,F4,2.66,0.01
2011,294,F5,3.72,0.22
2011,294,G1,3.15,0.11
2011,294,G2,4.57,0.07
2011,294,G5,4.62,0.08
2011,294,H1,4.16,0.23
2011,294,H2,4.58,0.03
2011,294,H5,4.52,0.03
2011,294,PAR,3.6,0.17
2011,313,A1,1.7,0.02
2011,313,A2,2.01,0.16
2011,313,A3,1.46,0.04
2011,313,B1,1.81,0.06
2011,313,B2,1.76,0.16
2011,313,B3,2.01,0.05
2011,313,B4,1.85,0.06
2011,313,C1,2.05,0.06
2011,313,C2,1.92,0.09
2011,313,C3,1.61,0.02
2011,313,C4,2.37,0.02
2011,313,C5,2.03,0.13
2011,313,D1,2.22,0.07
2011,313,D2,1.66,0.03
2011,313,D3,1.63,0.04
2011,313,D4,1.21,0.01
2011,313,D5,1.24,0.01
2011,313,E1,2.13,0.11
2011,313,E2,1.91,0.02
2011,313,E3,1.69,0.02
2011,313,E4,2.53,0.02
2011,313,E5,4.29,0.08
2011,313,F1,3.54,0.26
2011,313,F2,2.26,0.01
2011,313,F3,2.71,0.22
2011,313,F4,2.42,0.02
2011,313,F5,3.17,0.22
2011,313,G1,3.21,0.13
2011,313,G2,4.42,0.1
2011,313,G5,4.43,0.13
2011,313,H1,4,0.26
2011,313,H2,4.53,0.05
2011,313,H5,4.28,0.02
2011,313,PAR,2.62,0.03
2011,326,A1,0.99,0.02
2011,326,A2,1.27,0.16
2011,326,A3,0.96,0.02
2011,326,B1,1.26,0.1
2011,326,B2,1.15,0.12
2011,326,B3,1.06,0.08
2011,326,B4,0.98,0.01
2011,326,C1,1.16,0.02
2011,326,C2,1.18,0.05
2011,326,C3,1.19,0.03
2011,326,C4,1.61,0.04
2011,326,C5,0.95,0.02
2011,326,D1,1.31,0.05
2011,326,D2,0.95,0.02
2011,326,D3,0.93,0.02
2011,326,D4,0.94,0.02
2011,326,D5,0.83,0.01
2011,326,E1,1.69,0.13
2011,326,E2,1.39,0.02
2011,326,E3,1.04,0.02
2011,326,E4,1.91,0.01
2011,326,E5,3.67,0.08
2011,326,F1,3.08,0.25
2011,326,F2,1.81,0.03
2011,326,F3,2.12,0.2
2011,326,F4,1.45,0.02
2011,326,F5,2.63,0.25
2011,326,G1,2.71,0.12
2011,326,G2,4.09,0.05
2011,326,G5,3.76,0.09
2011,326,H1,3.26,0.2
2011,326,H2,3.97,0.05
2011,326,H5,3.81,0.05
2011,326,PAR,1.06,0.01
2012,88,A1,0.93,0.02
2012,88,A2,1.25,0.19
2012,88,A3,0.86,0.02
2012,88,B1,1.19,0.09
2012,88,B2,1.13,0.14
2012,88,B3,0.98,0.04
2012,88,B4,0.89,0.01
2012,88,C1,1.1,0.03
2012,88,C2,1.17,0.06
2012,88,C3,1.17,0.01
2012,88,C3,0.87,0.02
2012,88,C4,1.51,0.03
2012,88,D1,1.24,0.04
2012,88,D2,0.98,0.02
2012,88,D3,0.93,0.02
2012,88,D4,0.89,0.03
2012,88,D5,0.8,0
2012,88,E1,1.52,0.08
2012,88,E2,1.4,0.01
2012,88,E3,1.03,0.02
2012,88,E4,1.81,0.02
2012,88,E5,3.61,0.08
2012,88,F1,2.94,0.26
2012,88,F2,1.74,0.03
2012,88,F3,2.02,0.18
2012,88,F4,1.39,0.01
2012,88,F5,2.52,0.19
2012,88,G1,2.62,0.13
2012,88,G2,3.96,0.06
2012,88,G5,3.63,0.08
2012,88,H1,2.94,0.23
2012,88,H2,3.85,0.04
2012,88,H5,3.66,0.03
2012,88,PAR,0.99,0.02
2012,109,A1,1.04,0.02
2012,109,A2,1.35,0.19
2012,109,A3,0.96,0.02
2012,109,B1,1.25,0.07
2012,109,B2,1.15,0.11
2012,109,B3,1.17,0.14
2012,109,B4,0.98,0
2012,109,C1,1.21,0.03
2012,109,C2,1.22,0.04
2012,109,C3,1.22,0.02
2012,109,C4,1.61,0.04
2012,109,C5,0.99,0.04
2012,109,D1,1.29,0.05
2012,109,D2,1.02,0.03
2012,109,D3,0.96,0.01
2012,109,D4,1.01,0.03
2012,109,D5,0.87,0.01
2012,109,E1,1.83,0.09
2012,109,E2,1.45,0.01
2012,109,E3,1.11,0.02
2012,109,E4,1.9,0.02
2012,109,E5,3.9,0.11
2012,109,F1,3.21,0.19
2012,109,F2,1.79,0.03
2012,109,F3,2.16,0.12
2012,109,F4,1.43,0.01
2012,109,F5,2.35,0.13
2012,109,G1,2.93,0.13
2012,109,G2,3.98,0.04
2012,109,G5,3.64,0.06
2012,109,H1,3.43,0.17
2012,109,H2,3.92,0.04
2012,109,H5,3.64,0.05
2012,109,PAR,1.05,0.02
2012,123,A1,1.43,0.07
2012,123,A2,1.56,0.2
2012,123,A3,1.23,0.03
2012,123,B1,1.61,0.06
2012,123,B2,1.37,0.11
2012,123,B3,1.33,0.09
2012,123,B4,1.41,0.01
2012,123,C1,1.43,0.02
2012,123,C2,1.41,0.06
2012,123,C3,1.46,0.03
2012,123,C4,1.95,0.05
2012,123,C5,1.35,0.04
2012,123,D1,1.42,0.05
2012,123,D2,1.22,0.02
2012,123,D3,1.31,0.02
2012,123,D4,1.35,0.03
2012,123,D5,1.23,0.02
2012,123,E1,2.02,0.1
2012,123,E2,1.66,0.02
2012,123,E3,1.37,0.01
2012,123,E4,2.11,0.02
2012,123,E5,3.98,0.11
2012,123,F1,3.24,0.22
2012,123,F2,2.02,0.03
2012,123,F3,2.33,0.13
2012,123,F4,1.62,0.02
2012,123,F5,2.75,0.14
2012,123,G1,2.86,0.09
2012,123,G2,4.11,0.04
2012,123,G5,3.82,0.06
2012,123,H1,3.62,0.12
2012,123,H2,4.09,0.03
2012,123,H5,3.65,0.05
2012,123,PAR,1.26,0.02
2012,137,A1,3.74,0.09
2012,137,A2,3.27,0.1
2012,137,A3,2.94,0.08
2012,137,B1,4.06,0.13
2012,137,B2,3.12,0.11
2012,137,B3,3.13,0.15
2012,137,B4,3.29,0.05
2012,137,C1,3.6,0.06
2012,137,C2,3.19,0.06
2012,137,C3,3.4,0.06
2012,137,C4,3.29,0.01
2012,137,C5,4.03,0.05
2012,137,D1,2.86,0.06
2012,137,D2,2.85,0.04
2012,137,D3,3,0.04
2012,137,D4,2.68,0.04
2012,137,D5,2.76,0.04
2012,137,E1,3.99,0.1
2012,137,E2,3.16,0.03
2012,137,E3,2.82,0.03
2012,137,E4,3.3,0.04
2012,137,E5,4.75,0.07
2012,137,F1,4.65,0.18
2012,137,F2,3.53,0.05
2012,137,F3,4.53,0.07
2012,137,F4,3.4,0.03
2012,137,F5,3.98,0.17
2012,137,G1,4.24,0.07
2012,137,G2,4.62,0.07
2012,137,G5,4.8,0.04
2012,137,H1,4.71,0.17
2012,137,H2,4.66,0.07
2012,137,H5,4.56,0.03
2012,137,PAR,4.03,0.05
2012,152,A1,5.23,0.11
2012,152,A2,5.02,0.24
2012,152,A3,4.39,0.11
2012,152,B1,5.6,0.22
2012,152,B2,4.76,0.1
2012,152,B3,4.88,0.18
2012,152,B4,5.17,0.1
2012,152,C1,5.28,0.05
2012,152,C2,5.1,0.11
2012,152,C3,5.37,0.09
2012,152,C4,4.89,0.03
2012,152,C5,5.92,0.1
2012,152,D1,4.39,0.06
2012,152,D2,4.43,0.06
2012,152,D3,4.23,0.02
2012,152,D4,4.19,0.03
2012,152,D5,4.1,0.07
2012,152,E1,5.36,0.15
2012,152,E2,4.55,0.05
2012,152,E3,4.33,0.07
2012,152,E4,4.8,0.07
2012,152,E5,6.18,0.14
2012,152,F1,5.43,0.23
2012,152,F2,5.37,0.06
2012,152,F3,6.05,0.08
2012,152,F4,4.73,0.05
2012,152,F5,5.33,0.15
2012,152,G1,5.12,0.14
2012,152,G2,6.06,0.08
2012,152,G5,6.56,0.05
2012,152,H1,6,0.11
2012,152,H2,5.82,0.04
2012,152,H5,6.24,0.04
2012,152,PAR,5.71,0.05
2012,171,A1,4.93,0.05
2012,171,A2,5.1,0.26
2012,171,A3,4.32,0.11
2012,171,B1,5.53,0.28
2012,171,B2,4.9,0.14
2012,171,B3,5.03,0.21
2012,171,B4,5.28,0.11
2012,171,C1,5.08,0.04
2012,171,C2,5.22,0.15
2012,171,C3,5.45,0.12
2012,171,C4,5.01,0.02
2012,171,C5,6.14,0.1
2012,171,D1,4.26,0.07
2012,171,D2,4.56,0.07
2012,171,D3,4.35,0.01
2012,171,D4,4.27,0.03
2012,171,D5,4.23,0.08
2012,171,E1,5.6,0.13
2012,171,E2,4.65,0.03
2012,171,E3,4.53,0.06
2012,171,E4,4.93,0.07
2012,171,E5,6.37,0.15
2012,171,F1,5.28,0.24
2012,171,F2,5.62,0.05
2012,171,F3,6.29,0.08
2012,171,F4,4.79,0.06
2012,171,F5,5.41,0.2
2012,171,G1,4.99,0.11
2012,171,G2,6.36,0.12
2012,171,G5,6.68,0.06
2012,171,H1,6.39,0.16
2012,171,H2,5.87,0.05
2012,171,H5,6.4,0.07
2012,171,PAR,5.95,0.2
2012,200,A1,5.59,0.18
2012,200,A2,5.29,0.21
2012,200,A3,4.73,0.12
2012,200,B1,5.5,0.26
2012,200,B2,4.72,0.26
2012,200,B3,5.04,0.13
2012,200,B4,5.25,0.12
2012,200,C1,5.64,0.13
2012,200,C2,5.08,0.17
2012,200,C3,5.78,0.13
2012,200,C4,4.82,0.12
2012,200,C5,7.01,0.1
2012,200,D1,4.65,0.08
2012,200,D2,4.78,0.06
2012,200,D3,4.62,0.14
2012,200,D4,4.18,0.05
