,time,i,Height,Growth,DBH,CR,time,i,Height,Growth,DBH,CR,time,i,Height,Growth,DBH,CR,time,i,Height,Growth,DBH,CR,time,i,Height,Growth,DBH,CR,time,i,Height,Growth,DBH,CR,time,i,Height,Growth,DBH,CR,time,i,Height,Growth,DBH,CR,time,i,Height,Growth,DBH,CR,time,i,Height,Growth,DBH,CR,time,i,Height,Growth,DBH,CR,time,i,Height,Growth,DBH,CR,time,i,Height,Growth,DBH,CR
304,304,ACSA,29.9272,1.4801,95.8476,9.99,304,BEAL,29.6419,0.795058,69.5581,7.5818329,304,ACRU,29.8447,2.06189,82.8177,8.9443116,304,BELE,28.7513,0.943217,49.7304,5.4206136,304,BEPA,28.274,0.759348,44.5926,4.8605934,304,FAGR,27.1597,0.747373,65.4122,9.9426544,304,FRAM,29.9133,2.50344,103.571,9.839245,304,PIAB,26.5868,1.458,87.4319,8.74319,304,PIRE,29.7548,3.2745,142.829,9.99,304,PIST,29.7024,3.30856,137.016,9.99,304,PRSE,29.2788,0.901194,81.8222,9.4913752,304,QURU,28.8196,1.4278,75.9356,9.0363364,304,TSCA,27.5068,2.12474,100.34,9.99
305,305,ACSA,29.9285,1.47667,96.143,9.99,305,BEAL,29.6455,0.793604,69.7168,7.5991312,305,ACRU,29.8487,2.06189,83.2301,8.9888508,305,BELE,28.766,0.941446,49.9187,5.4411383,305,BEPA,28.2904,0.756808,44.744,4.877096,305,FAGR,27.1746,0.743927,65.561,9.965272,305,FRAM,29.9157,2.50343,104.072,9.88684,305,PIAB,26.6109,1.45515,87.723,8.7723,305,PIRE,29.7601,3.27073,143.483,9.99,305,PIST,29.7089,3.30463,137.677,9.99,305,PRSE,29.2846,0.897421,82.0017,9.5121972,305,QURU,28.8336,1.42377,76.2203,9.0702157,305,TSCA,27.5325,2.12474,100.765,9.99
306,306,ACSA,29.9298,1.47325,96.4376,9.99,306,BEAL,29.649,0.792157,69.8752,7.6163968,306,ACRU,29.8526,2.06189,83.6425,9.03339,306,BELE,28.7805,0.939684,50.1067,5.4616303,306,BEPA,28.3065,0.754287,44.8949,4.8935441,306,FAGR,27.1893,0.740515,65.7091,9.9877832,306,FRAM,29.918,2.50342,104.573,9.934435,306,PIAB,26.6348,1.45232,88.0134,8.80134,306,PIRE,29.7653,3.26699,144.137,9.99,306,PIST,29.7152,3.30072,138.337,9.99,306,PRSE,29.2903,0.89368,82.1805,9.532938,306,QURU,28.8475,1.41976,76.5043,9.1040117,306,TSCA,27.5579,2.12475,101.189,9.99
307,307,ACSA,29.9311,1.46986,96.7316,9.99,307,BEAL,29.6525,0.790716,70.0334,7.6336406,307,ACRU,29.8563,2.06189,84.0548,9.0779184,307,BELE,28.7948,0.937929,50.2943,5.4820787,307,BEPA,28.3225,0.751784,45.0452,4.9099268,307,FAGR,27.2039,0.737133,65.8565,9.99,307,FRAM,29.9203,2.50342,105.073,9.981935,307,PIAB,26.6584,1.4495,88.3033,8.83033,307,PIRE,29.7703,3.26327,144.789,9.99,307,PIST,29.7214,3.29682,138.996,9.99,307,PRSE,29.296,0.889972,82.3585,9.553586,307,QURU,28.8611,1.41579,76.7874,9.1377006,307,TSCA,27.583,2.12475,101.614,9.99
308,308,ACSA,29.9323,1.46647,97.0249,9.99,308,BEAL,29.6559,0.789283,70.1912,7.6508408,308,ACRU,29.86,2.06189,84.4672,9.1224576,308,BELE,28.809,0.936183,50.4815,5.5024835,308,BEPA,28.3383,0.7493,45.1951,4.9262659,308,FAGR,27.2184,0.733783,66.0033,9.99,308,FRAM,29.9225,2.50341,105.574,9.99,308,PIAB,26.6819,1.44669,88.5927,8.85927,308,PIRE,29.7753,3.25957,145.441,9.99,308,PIST,29.7275,3.29295,139.655,9.99,308,PRSE,29.3016,0.886295,82.5357,9.5741412,308,QURU,28.8745,1.41184,77.0698,9.1713062,308,TSCA,27.6078,2.12476,102.039,9.99
309,309,ACSA,29.9335,1.46311,97.3175,9.99,309,BEAL,29.6593,0.787855,70.3488,7.6680192,309,ACRU,29.8636,2.06189,84.8796,9.1669968,309,BELE,28.8229,0.934446,50.6684,5.5228556,309,BEPA,28.3538,0.746834,45.3444,4.9425396,309,FAGR,27.2327,0.730464,66.1493,9.99,309,FRAM,29.9246,2.5034,106.075,9.99,309,PIAB,26.7051,1.44388,88.8815,8.88815,309,PIRE,29.7801,3.25588,146.092,9.99,309,PIST,29.7334,3.2891,140.313,9.99,309,PRSE,29.3071,0.88265,82.7122,9.5946152,309,QURU,28.8877,1.40792,77.3514,9.2048166,309,TSCA,27.6325,2.12476,102.464,9.99
310,310,ACSA,29.9347,1.45977,97.6095,9.99,310,BEAL,29.6627,0.786434,70.5061,7.6851649,310,ACRU,29.8671,2.06189,85.292,9.211536,310,BELE,28.8367,0.932716,50.8549,5.5431841,310,BEPA,28.3692,0.744386,45.4933,4.9587697,310,FAGR,27.2469,0.727175,66.2948,9.99,310,FRAM,29.9267,2.50339,106.575,9.99,310,PIAB,26.7281,1.44109,89.1697,8.91697,310,PIRE,29.7848,3.25221,146.743,9.99,310,PIST,29.7392,3.28526,140.97,9.99,310,PRSE,29.3126,0.879035,82.888,9.615008,310,QURU,28.9008,1.40403,77.6322,9.2382318,310,TSCA,27.6568,2.12476,102.889,9.99
311,311,ACSA,29.9359,1.45644,97.9008,9.99,311,BEAL,29.666,0.78502,70.6631,7.7022779,311,ACRU,29.8705,2.06189,85.7043,9.2560644,311,BELE,28.8502,0.930995,51.0411,5.5634799,311,BEPA,28.3844,0.741956,45.6417,4.9749453,311,FAGR,27.2609,0.723917,66.4396,9.99,311,FRAM,29.9287,2.50339,107.076,9.99,311,PIAB,26.751,1.43831,89.4573,8.94573,311,PIRE,29.7894,3.24856,147.392,9.99,311,PIST,29.7448,3.28145,141.626,9.99,311,PRSE,29.318,0.875451,83.0631,9.6353196,311,QURU,28.9136,1.40017,77.9122,9.2715518,311,TSCA,27.6809,2.12477,103.314,9.99
312,312,ACSA,29.9371,1.45312,98.1914,9.99,312,BEAL,29.6693,0.783612,70.8198,7.7193582,312,ACRU,29.8738,2.06189,86.1167,9.3006036,312,BELE,28.8636,0.929282,51.227,5.583743,312,BEPA,28.3994,0.739543,45.7896,4.9910664,312,FAGR,27.2748,0.720688,66.5837,9.99,312,FRAM,29.9307,2.50338,107.577,9.99,312,PIAB,26.7736,1.43554,89.7444,8.97444,312,PIRE,29.7939,3.24493,148.041,9.99,312,PIST,29.7503,3.27765,142.281,9.99,312,PRSE,29.3233,0.871897,83.2375,9.65555,312,QURU,28.9263,1.39633,78.1915,9.3047885,312,TSCA,27.7048,2.12477,103.739,9.99
313,313,ACSA,29.9382,1.44983,98.4814,9.99,313,BEAL,29.6725,0.782211,70.9763,7.7364167,313,ACRU,29.8771,2.06189,86.5291,9.3451428,313,BELE,28.8768,0.927577,51.4125,5.6039625,313,BEPA,28.4142,0.737148,45.937,5.007133,313,FAGR,27.2886,0.717488,66.7272,9.99,313,FRAM,29.9326,2.50337,108.077,9.99,313,PIAB,26.796,1.43278,90.031,9.0031,313,PIRE,29.7983,3.24131,148.69,9.99,313,PIST,29.7557,3.27388,142.936,9.99,313,PRSE,29.3286,0.868373,83.4112,9.6756992,313,QURU,28.9388,1.39252,78.47,9.33793,313,TSCA,27.7284,2.12477,104.164,9.99
314,314,ACSA,29.9393,1.44655,98.7707,9.99,314,BEAL,29.6757,0.780815,71.1324,7.7534316,314,ACRU,29.8802,2.06189,86.9415,9.389682,314,BELE,28.8898,0.92588,51.5977,5.6241493,314,BEPA,28.4288,0.73477,46.084,5.023156,314,FAGR,27.3023,0.714317,66.8701,9.99,314,FRAM,29.9345,2.50337,108.578,9.99,314,PIAB,26.8182,1.43003,90.317,9.0317,314,PIRE,29.8026,3.23772,149.337,9.99,314,PIST,29.761,3.27012,143.59,9.99,314,PRSE,29.3338,0.864878,83.5842,9.6957672,314,QURU,28.9511,1.38874,78.7477,9.3709763,314,TSCA,27.7518,2.12478,104.589,9.99
315,315,ACSA,29.9404,1.44329,99.0593,9.99,315,BEAL,29.6789,0.779426,71.2883,7.7704247,315,ACRU,29.8833,2.06189,87.3538,9.4342104,315,BELE,28.9027,0.92419,51.7825,5.6442925,315,BEPA,28.4432,0.73241,46.2305,5.0391245,315,FAGR,27.3158,0.711174,67.0123,9.99,315,FRAM,29.9363,2.50336,109.079,9.99,315,PIAB,26.8402,1.42729,90.6025,9.06025,315,PIRE,29.8069,3.23413,149.984,9.99,315,PIST,29.7661,3.26638,144.244,9.99,315,PRSE,29.3389,0.861412,83.7564,9.7157424,315,QURU,28.9632,1.38499,79.0247,9.4039393,315,TSCA,27.7749,2.12478,105.014,9.99
316,316,ACSA,29.9414,1.44004,99.3473,9.99,316,BEAL,29.682,0.778044,71.4439,7.7873851,316,ACRU,29.8863,2.06189,87.7662,9.4787496,316,BELE,28.9154,0.922509,51.967,5.664403,316,BEPA,28.4575,0.730066,46.3765,5.0550385,316,FAGR,27.3292,0.70806,67.1539,9.99,316,FRAM,29.938,2.50335,109.579,9.99,316,PIAB,26.8621,1.42456,90.8874,9.08874,316,PIRE,29.811,3.23057,150.63,9.99,316,PIST,29.7712,3.26266,144.896,9.99,316,PRSE,29.344,0.857974,83.928,9.735648,316,QURU,28.9752,1.38126,79.301,9.436819,316,TSCA,27.7978,2.12478,105.439,9.99
317,317,ACSA,29.9425,1.43681,99.6347,9.99,317,BEAL,29.6851,0.776667,71.5993,7.8043237,317,ACRU,29.8892,2.06189,88.1786,9.5232888,317,BELE,28.9279,0.920835,52.1512,5.6844808,317,BEPA,28.4715,0.727738,46.522,5.070898,317,FAGR,27.3425,0.704973,67.2949,9.99,317,FRAM,29.9398,2.50335,110.08,9.99,317,PIAB,26.8837,1.42184,91.1717,9.11717,317,PIRE,29.815,3.22703,151.276,9.99,317,PIST,29.7761,3.25896,145.548,9.99,317,PRSE,29.349,0.854565,84.0989,9.7554724,317,QURU,28.987,1.37756,79.5765,9.4696035,317,TSCA,27.8204,2.12479,105.864,9.99
